id,title,category,price_inr,price_usd,original_price_usd,sizes,materials,description
"stoffa_7535357231263","Classic Low K Wedge Maroon","Shoes",4100,82,61,"36 (US 5.5);37 (US 6.5);38 (US 7.5);39 (US 8.5);40 (US 9.5);41 (US 10.5)","Handcrafted vegan leather upper, metallic cord braiding, signature dual-density memory foam footbed, anti-slip durable rubber sole.","Our signature hand crafted 2 and a quarter inch kolhapuri inspired low wedge. In a range of subtle and elegant matte shades, it is a perfect match for any attire. Comfortable and light weight, this pair comes with a rubber non skid sole. This style is also available in 3.5 inches, a 2 inch block heel, and as flats. Size Chart"
"stoffa_7535356313759","Classic Low K Wedge Black","Shoes",4100,82,61,"36 (US 5.5);37 (US 6.5);38 (US 7.5);39 (US 8.5);40 (US 9.5);41 (US 10.5)","Handcrafted vegan leather upper, metallic cord braiding, signature dual-density memory foam footbed, anti-slip durable rubber sole.","Our signature hand crafted 2 and a quarter inch kolhapuri inspired low wedge. In a range of subtle and elegant matte shades, it is a perfect match for any attire. Comfortable and light weight, this pair comes with a rubber non skid sole. This style is also available in 3.5 inches, a 2 inch block heel, and as flats. Size Chart"
"stoffa_7535356084383","Classic Low K Wedge Chocolate","Shoes",4100,82,61,"36 (US 5.5);37 (US 6.5);38 (US 7.5);39 (US 8.5);40 (US 9.5);41 (US 10.5)","Handcrafted vegan leather upper, metallic cord braiding, signature dual-density memory foam footbed, anti-slip durable rubber sole.","Our signature hand crafted 2 and a quarter inch kolhapuri inspired low wedge. In a range of subtle and elegant matte shades, it is a perfect match for any attire. Comfortable and light weight, this pair comes with a rubber non skid sole. This style is also available in 3.5 inches, a 2 inch block heel, and as flats. Size Chart"
"stoffa_7535353757855","Classic Low K Wedge Maroon","Shoes",4100,82,61,"36 (US 5.5);37 (US 6.5);38 (US 7.5);39 (US 8.5);40 (US 9.5);41 (US 10.5)","Handcrafted vegan leather upper, metallic cord braiding, signature dual-density memory foam footbed, anti-slip durable rubber sole.","Our signature hand crafted 2 and a quarter inch kolhapuri inspired low wedge. A neutral shade expressed in a traditional format creates a classic and versatile pair suitable for any occasion. Comfortable and light weight, this pair comes with a rubber non skid sole. This style is also available in 3.5 inches, a 2 inch block heel and as flats. Size Chart"
"stoffa_7535334916255","Classic Low K Wedge Antique Gold","Shoes",4100,82,61,"36 (US 5.5);37 (US 6.5);38 (US 7.5);39 (US 8.5);40 (US 9.5);41 (US 10.5)","Handcrafted vegan leather upper, metallic cord braiding, signature dual-density memory foam footbed, anti-slip durable rubber sole.","Our signature hand crafted 2 and a quarter inch kolhapuri inspired low wedge. A neutral shade expressed in a traditional format creates a classic and versatile pair suitable for any occasion. Comfortable and light weight, this pair comes with a rubber non skid sole. This style is also available in 3.5 inches, a 2 inch block heel and as flats. Size Chart"
"stoffa_7535333605535","Classic Low K Wedge Taupe","Shoes",4100,82,61,"36 (US 5.5);37 (US 6.5);38 (US 7.5);39 (US 8.5);40 (US 9.5);41 (US 10.5)","Handcrafted vegan leather upper, metallic cord braiding, signature dual-density memory foam footbed, anti-slip durable rubber sole.","Our signature hand crafted 2 and a quarter inch kolhapuri inspired low wedge. A neutral shade expressed in a traditional format creates a classic and versatile pair suitable for any occasion. Comfortable and light weight, this pair comes with a rubber non skid sole. This style is also available in 3.5 inches, a 2 inch block heel and as flats. Size Chart"
"stoffa_7535332393119","Classic Low K Wedge Camel","Shoes",4100,82,61,"36 (US 5.5);37 (US 6.5);38 (US 7.5);39 (US 8.5);40 (US 9.5);41 (US 10.5)","Handcrafted vegan leather upper, metallic cord braiding, signature dual-density memory foam footbed, anti-slip durable rubber sole.","Our signature hand crafted 2 and a quarter inch kolhapuri inspired low wedge. A neutral shade expressed in a traditional format creates a classic and versatile pair suitable for any occasion. Comfortable and light weight, this pair comes with a rubber non skid sole. This style is also available in 3.5 inches, a 2 inch block heel and as flats. Size Chart"
"stoffa_7535330721951","Classic Low K Wedge Rose Gold","Shoes",4100,82,61,"36 (US 5.5);37 (US 6.5);38 (US 7.5);39 (US 8.5);40 (US 9.5);41 (US 10.5)","Handcrafted vegan leather upper, metallic cord braiding, signature dual-density memory foam footbed, anti-slip durable rubber sole.","Our signature hand crafted 2 and a quarter inch kolhapuri inspired low wedge. Metallic shades intermingle to create a classic and versatile pair suitable for any occasion. Comfortable and light weight, this pair comes with a rubber non skid sole. This style is also available in 4.5 inches, 3.5   inches, a 2 inch block heel and as flats. Size Chart"
"stoffa_7535329378463","Classic Low K Wedge Rose Antique","Shoes",4100,82,61,"36 (US 5.5);37 (US 6.5);38 (US 7.5);39 (US 8.5);40 (US 9.5);41 (US 10.5)","Handcrafted vegan leather upper, metallic cord braiding, signature dual-density memory foam footbed, anti-slip durable rubber sole.","Our signature hand crafted 2 and a quarter inch kolhapuri inspired low wedge. In a range of subtle and elegant matte shades, it is a perfect match for any attire. Comfortable and light weight, this pair comes with a rubber non skid sole. This style is also available in 3.5 inches, a 2 inch block heel, and as flats. Size Chart"
"stoffa_7535324168351","Classic Low K Wedge Pewter","Shoes",4100,82,61,"36 (US 5.5);37 (US 6.5);38 (US 7.5);39 (US 8.5);40 (US 9.5);41 (US 10.5)","Handcrafted vegan leather upper, metallic cord braiding, signature dual-density memory foam footbed, anti-slip durable rubber sole.","Our signature hand crafted 2 and a quarter inch kolhapuri inspired low wedge. Metallic shades intermingle to create a classic and versatile pair suitable for any occasion. Comfortable and light weight, this pair comes with a rubber non skid sole. This style is also available in 3.5 inches, a 2 inch block heel and as flats. Size Chart"
"stoffa_7535323971743","Classic Low K Wedge Slate","Shoes",4100,82,61,"36 (US 5.5);37 (US 6.5);38 (US 7.5);39 (US 8.5);40 (US 9.5);41 (US 10.5)","Handcrafted vegan leather upper, metallic cord braiding, signature dual-density memory foam footbed, anti-slip durable rubber sole.","Our signature hand crafted 2 and a quarter inch kolhapuri inspired low wedge. In a range of subtle and elegant matte shades, it is a perfect match for any attire. Comfortable and light weight, this pair comes with a rubber non skid sole. This style is also available in 3.5 inches, a 2 inch block heel, and as flats. Size Chart"
"stoffa_7535323087007","Classic Low K Wedge Champagne","Shoes",4100,82,61,"36 (US 5.5);37 (US 6.5);38 (US 7.5);39 (US 8.5);40 (US 9.5);41 (US 10.5)","Handcrafted vegan leather upper, metallic cord braiding, signature dual-density memory foam footbed, anti-slip durable rubber sole.","Our signature hand crafted 2 and a quarter inch kolhapuri inspired low wedge. Metallic shades intermingle to create a classic and versatile pair suitable for any occasion. Comfortable and light weight, this pair comes with a rubber non skid sole. This style is also available in 4.5 inches, 3.5 inches, a 2 inch block heel and as flats. Size Chart"
"stoffa_7534876229791","Crystal Low Wedge Matte Silver","Shoes",4700,94,71,"36 (US 5.5);37 (US 6.5);38 (US 7.5);39 (US 8.5);40 (US 9.5);41 (US 10.5)","Handcrafted vegan leather upper, metallic cord braiding, signature dual-density memory foam footbed, anti-slip durable rubber sole.","Pair our stylish crystal braided 2.25"" wedges with any formal and festive attire! The crystal embellishment blends beautifully with classic champagne or with matte silver to give you 2 elegant options. Also available in a 3.5"" wedge. Size Chart"
"stoffa_7534815379615","Multi Border Low Wedge","Shoes",4400,88,66,"36 (US 5.5);37 (US 6.5);38 (US 7.5);39 (US 8.5);40 (US 9.5);41 (US 10.5)","Handcrafted vegan leather upper, metallic cord braiding, signature dual-density memory foam footbed, anti-slip durable rubber sole.","Wear this beautifully designed K wedge with all your festive wear! The 2.25"" heel is delicately adorned with rows of embroidered borders in rich antique. This style is also available in a 3.5"" and 4.5"" wedge. Size Chart"
"stoffa_7534812299423","Crystal Higher K Wedge Champagne","Shoes",5200,104,79,"36 (US 5.5);37 (US 6.5);38 (US 7.5);39 (US 8.5);40 (US 9.5);41 (US 10.5)","Handcrafted vegan leather upper, metallic cord braiding, signature dual-density memory foam footbed, anti-slip durable rubber sole.","Our signature 4.5'' high kolhapuri inspired wedge, rendered beautifully in striking crystal. Choose between champagne or silver to get an elegant and timeless pair of formal wedges that will perfectly complement your festive attire. This style is also available in 3.5 inch, 2 and a quarter inch as well as flats. Size Chart"
"stoffa_7534770061471","Crystal High K Wedge Champagne","Shoes",4600,92,69,"36 (US 5.5);37 (US 6.5);38 (US 7.5);39 (US 8.5);40 (US 9.5);41 (US 10.5)","Handcrafted vegan leather upper, metallic cord braiding, signature dual-density memory foam footbed, anti-slip durable rubber sole.","Our signature 3.5'' high kolhapuri inspired wedge, rendered beautifully in striking crystal. Choose between champagne or silver to get an elegant and timeless pair of formal wedges that will perfectly complement your festive attire.This style is also available in 4.5 inches, 2 and a quarter inch as well as in flats.  Size Chart"
"stoffa_7534764195999","Classic K Block Heel Black","Heels",4700,94,71,"36 (US 5.5);37 (US 6.5);38 (US 7.5);39 (US 8.5);40 (US 9.5);41 (US 10.5)","Handcrafted vegan leather upper, metallic cord braiding, signature dual-density memory foam footbed, anti-slip durable rubber sole.","Our signature hand crafted 2.25 inch   kolhapuri inspired block heel. A neutral shade expressed in a traditional format creates a classic and versatile pair suitable for any occasion. Comfortable and light weight, this pair comes with a non skid sole. This style is also available in 4.5 inches 3.5 inches, 2 1/4 inches, and as flats. Size Chart"
"stoffa_7534763704479","Classic K Block Heel Camel","Heels",4700,94,71,"36 (US 5.5);37 (US 6.5);38 (US 7.5);39 (US 8.5);40 (US 9.5);41 (US 10.5)","Handcrafted vegan leather upper, metallic cord braiding, signature dual-density memory foam footbed, anti-slip durable rubber sole.","Our signature hand crafted 2.25 inch   kolhapuri inspired block heel. A neutral shade expressed in a traditional format creates a classic and versatile pair suitable for any occasion. Comfortable and light weight, this pair comes with a non skid sole. This style is also available in 4.5 inches 3.5 inches, 2 1/4 inches, and as flats. Size Chart"
"stoffa_7534762754207","Classic K Block Heel Maroon","Heels",4700,94,71,"36 (US 5.5);37 (US 6.5);38 (US 7.5);39 (US 8.5);40 (US 9.5);41 (US 10.5)","Handcrafted vegan leather upper, metallic cord braiding, signature dual-density memory foam footbed, anti-slip durable rubber sole.","Our signature hand crafted 2.25 inch kolhapuri inspired block heel. In a range of subtle and elegant matte shades, it is a perfect match for any attire. Comfortable and light weight, this pair comes with a non skid sole. This style is also available in 3.5 inches, 2.25 inches, and as flats. Size Chart"
"stoffa_7534165393567","PVC High Wedge","Shoes",4200,84,64,"36 (US 5.5);37 (US 6.5);38 (US 7.5);39 (US 8.5);40 (US 9.5);41 (US 10.5)","Handcrafted vegan leather upper, metallic cord braiding, signature dual-density memory foam footbed, anti-slip durable rubber sole.","Contemporary and neutral, these PVC high wedges look elegant on your feet and complement any ensemble. Comfortable and light weight, this pair comes with a rubber non skid sole."
"stoffa_7534017773727","Crystal High K Wedge Silver","Shoes",4600,92,69,"36 (US 5.5);37 (US 6.5);38 (US 7.5);39 (US 8.5);40 (US 9.5);41 (US 10.5)","Handcrafted vegan leather upper, metallic cord braiding, signature dual-density memory foam footbed, anti-slip durable rubber sole.","Our signature 3.5'' high kolhapuri inspired wedge, rendered beautifully in striking crystal. Choose between champagne or silver to get an elegant and timeless pair of formal wedges that will perfectly complement your festive attire.This style is also available in 4.5 inches, 2 and a quarter inch as well as in flats. Size Chart"
"stoffa_7534007845023","Tassel K Flats Silver","Flats & Loafers",4000,80,60,"36 (US 5.5);37 (US 6.5);38 (US 7.5);39 (US 8.5);40 (US 9.5);41 (US 10.5)","Handcrafted vegan leather upper, metallic cord braiding, signature dual-density memory foam footbed, anti-slip durable rubber sole.","What's not to love about these braided multi tassel K flats? Intricate craftsmanship and a soft padded base make these flats comfortable all day and night long! You're spoilt for choice with 3 options in Champagne, Silver and Taupe! Fits small in size, take a size bigger than normal. Size Chart"
"stoffa_7533982122143","Classic K Flats Navy","Flats & Loafers",3900,78,59,"36 (US 5.5);37 (US 6.5);38 (US 7.5);39 (US 8.5);40 (US 9.5);41 (US 10.5)","Handcrafted vegan leather upper, metallic cord braiding, signature dual-density memory foam footbed, anti-slip durable rubber sole.","Our signature Kolhapuri inspired flats in a range of subtle and elegant matte shades is perfect for any attire. Comfortable and light weight, this pair comes with a non-skid sole. This style is   also available in 3.5 inch, 2.1/4 inch and 2 inch block heel. Size Chart"
"stoffa_7533978976415","Crystal High Wedge Matte Silver","Shoes",5100,102,76,"36 (US 5.5);37 (US 6.5);38 (US 7.5);39 (US 8.5);40 (US 9.5);41 (US 10.5)","Handcrafted vegan leather upper, metallic cord braiding, signature dual-density memory foam footbed, anti-slip durable rubber sole.","Pair our stylish crystal braided 3.5"" wedges with any formal and festive attire!   The crystal embellishment blends beautifully with classic champagne or with matte silver to give you   2 elegant options. Also available in a 2.25"" wedge. Size Chart"
"stoffa_7533975175327","Crystal High Wedge Champagne","Shoes",5100,102,76,"36 (US 5.5);37 (US 6.5);38 (US 7.5);39 (US 8.5);40 (US 9.5);41 (US 10.5)","Handcrafted vegan leather upper, metallic cord braiding, signature dual-density memory foam footbed, anti-slip durable rubber sole.","Pair our stylish crystal braided 3.5"" wedges with any formal and festive attire! The crystal embellishment blends beautifully with classic champagne or with matte silver to give you 2 elegant options. Also available in a 2.25"" wedge. Size Chart"
"stoffa_7533965803679","Classic K Flats Gold","Flats & Loafers",3900,78,59,"36 (US 5.5);37 (US 6.5);38 (US 7.5);39 (US 8.5);40 (US 9.5);41 (US 10.5)","Handcrafted vegan leather upper, metallic cord braiding, signature dual-density memory foam footbed, anti-slip durable rubber sole.","Our signature hand crafted K flats in 1 inch kolhapuri inspired flats. Metallic shades intermingle to create a classic and versatile pair suitable for any occasion. Comfortable and light weight, this pair comes with a non skid sole. This style is also available in 4.5 inches, 3.5   inches, 2.25 inches and a 2 inch block heel."
"stoffa_7533691994271","Multi Border High Wedge","Shoes",4700,94,71,"36 (US 5.5);37 (US 6.5);38 (US 7.5);39 (US 8.5);40 (US 9.5);41 (US 10.5)","Handcrafted vegan leather upper, metallic cord braiding, signature dual-density memory foam footbed, anti-slip durable rubber sole.","Wear this beautifully designed K wedge with all your festive wear! The 3.5"" heel is delicately adorned with rows of embroidered borders in rich antique. This style is also available in a 2.25"" and 4.5"" wedge. Size Chart"
"stoffa_7533691568287","Gold Hardware Structured Heel Silver","Heels",4700,94,71,"36 (US 5.5);37 (US 6.5);38 (US 7.5);39 (US 8.5);40 (US 9.5);41 (US 10.5)","Handcrafted vegan leather upper, metallic cord braiding, signature dual-density memory foam footbed, anti-slip durable rubber sole.","Put your best foot forward in these uber stylish gold stud wedges. The heel detail makes the pair light and extra comfortable. Choose between classic Silver and Light Gold to get a pair that will stand out with any formal attire."
"stoffa_7490695659679","Classic K Block Heel Rose Antique","Heels",4700,94,71,"36 (US 5.5);37 (US 6.5);38 (US 7.5);39 (US 8.5);40 (US 9.5);41 (US 10.5)","Handcrafted vegan leather upper, metallic cord braiding, signature dual-density memory foam footbed, anti-slip durable rubber sole.","Our signature hand crafted 2.25 inch kolhapuri inspired block heel. In a range of subtle and elegant matte shades, it is a perfect match for any attire. Comfortable and light weight, this pair comes with a non skid sole. This style is also available in 3.5 inches, 2.25 inches, and as flats. Size Chart"
"stoffa_7489579122847","Crystal K Flats Silver","Flats & Loafers",4100,82,61,"36 (US 5.5);37 (US 6.5);38 (US 7.5);39 (US 8.5);40 (US 9.5);41 (US 10.5)","Handcrafted vegan leather upper, metallic cord braiding, signature dual-density memory foam footbed, anti-slip durable rubber sole.","Our signature Kolhapuri Flats, rendered beautifully in striking crystal. Choose between classic champagne and silver to get an elegant and timeless pair of formal flats that will perfectly complement your festive attire. This style is also available in 4.5', 3.5'', 2.1/4'' and 2'' block heel. Size Chart"
"stoffa_7489577975967","Gold hardware Flats Black","Flats & Loafers",4000,80,60,"36 (US 5.5);37 (US 6.5);38 (US 7.5);39 (US 8.5);40 (US 9.5);41 (US 10.5)","Handcrafted vegan leather upper, metallic cord braiding, signature dual-density memory foam footbed, anti-slip durable rubber sole.","Dressy gold hardware flats that will stand out in any occasion. This pair is extra padded for your comfort and comes with a non skid sole. Also available in Black / Camel. Size Chart"
"stoffa_7480171528351","Classic K Block Heel Rose Gold","Heels",4700,94,71,"36 (US 5.5);37 (US 6.5);38 (US 7.5);39 (US 8.5);40 (US 9.5);41 (US 10.5)","Handcrafted vegan leather upper, metallic cord braiding, signature dual-density memory foam footbed, anti-slip durable rubber sole.","Our signature hand crafted 2.25 inch kolhapuri inspired block heel. Metallic shades intermingle to create a classic and versatile pair suitable for any occasion. Comfortable and light weight, this pair comes with a non skid sole. This style is also available in 4.5 inches, 3.5 inches, 2 1/4 inches, and as flats. Size Chart"
"stoffa_7480171266207","Classic K Block Heel - Champagne","Heels",4700,94,71,"36 (US 5.5);37 (US 6.5);38 (US 7.5);39 (US 8.5);40 (US 9.5);41 (US 10.5)","Handcrafted vegan leather upper, metallic cord braiding, signature dual-density memory foam footbed, anti-slip durable rubber sole.","Our signature hand crafted 2.25 inch kolhapuri inspired block heel. Metallic shades intermingle to create a classic and versatile pair suitable for any occasion. Comfortable and light weight, this pair comes with a non skid sole. This style is also available in 4.5 inches, 3.5 inches, 2 1/4 inches, and as flats. Size Chart"
"stoffa_7480171135135","Classic K Block Heel Gold","Heels",4700,94,71,"36 (US 5.5);37 (US 6.5);38 (US 7.5);39 (US 8.5);40 (US 9.5);41 (US 10.5)","Handcrafted vegan leather upper, metallic cord braiding, signature dual-density memory foam footbed, anti-slip durable rubber sole.","Our signature hand crafted 2.25 inch kolhapuri inspired block heel. Metallic shades intermingle to create a classic and versatile pair suitable for any occasion. Comfortable and light weight, this pair comes with a non skid sole. This style is also available in 4.5 inches, 3.5 inches, 2 1/4 inches, and as flats. Size Chart"
"stoffa_7480155766943","Crystal Low K Wedge Silver","Shoes",4300,86,65,"36 (US 5.5);37 (US 6.5);38 (US 7.5);39 (US 8.5);40 (US 9.5);41 (US 10.5)","Handcrafted vegan leather upper, metallic cord braiding, signature dual-density memory foam footbed, anti-slip durable rubber sole.","Our signature 2.1/4'' low kolhapuri inspired low wedge, rendered beautifully in striking crystal. Choose between champagne or silver to get an elegant and timeless pair of formal wedges that will perfectly complement your festive attire.This style is also available in 4.5 inch, 3.5 inch and as well as flats. Size Chart"
"stoffa_7463037304991","Classic Higher K Wedge Champagne","Shoes",4900,98,74,"36 (US 5.5);37 (US 6.5);38 (US 7.5);39 (US 8.5);40 (US 9.5);41 (US 10.5)","Handcrafted vegan leather upper, metallic cord braiding, signature dual-density memory foam footbed, anti-slip durable rubber sole.","Our signature 4.5'' high kolhapuri inspired wedge. Metallic shades intermingle to create a classic and versatile pair suited for any occasion. Comfortable and light weight, this pair comes with a rubber non skid sole. This style is also available in 3.5 inches, 2 and a quarter inch as well as in flats."
"stoffa_7462799343775","Classic Higher K Wedge Silver","Shoes",4900,98,74,"36 (US 5.5);37 (US 6.5);38 (US 7.5);39 (US 8.5);40 (US 9.5);41 (US 10.5)","Handcrafted vegan leather upper, metallic cord braiding, signature dual-density memory foam footbed, anti-slip durable rubber sole.","Our signature 4.5'' high kolhapuri inspired wedge. Metallic shades intermingle to create a classic and versatile pair suited for any occasion. Comfortable and light weight, this pair comes with a rubber non skid sole. This style is also available in 3.5 inches, 2 and a quarter inches and as flats."
"stoffa_7462795968671","Classic Higher K Wedge Rose Gold","Shoes",4900,98,74,"36 (US 5.5);37 (US 6.5);38 (US 7.5);39 (US 8.5);40 (US 9.5);41 (US 10.5)","Handcrafted vegan leather upper, metallic cord braiding, signature dual-density memory foam footbed, anti-slip durable rubber sole.","Our signature 4.5'' high kolhapuri inspired wedge. Metallic shades intermingle to create a classic and versatile pair suited for any occasion. Comfortable and light weight, this pair comes with a rubber non skid sole. This style is also available in 3.5 inches, 2 and a quarter inches and as flats."
"stoffa_6959134572703","Gold hardware Flats Camel","Flats & Loafers",4000,80,60,"36 (US 5.5);37 (US 6.5);38 (US 7.5);39 (US 8.5);40 (US 9.5);41 (US 10.5)","Handcrafted vegan leather upper, metallic cord braiding, signature dual-density memory foam footbed, anti-slip durable rubber sole.","Dressy gold hardware flats that will stand out in any occasion. This pair is extra padded for your comfort and comes with a non skid sole. Also available in Black / Camel. Size Chart"
"stoffa_6914364965023","Crystal low K Wedge Light Gold","Shoes",4300,86,65,"36 (US 5.5);37 (US 6.5);38 (US 7.5);39 (US 8.5);40 (US 9.5);41 (US 10.5)","Handcrafted vegan leather upper, metallic cord braiding, signature dual-density memory foam footbed, anti-slip durable rubber sole.","Match your bridal attire in this shimmering low kolhapuri inspired wedge. Crystals carefully chosen not to get caught in your delicate clothing. Choose between Light Gold and Soft Copper to get an elegant and timeless pair of formal wedges that will perfectly complement your festive attire. This style is also available in a 3.5 inch heel. Size Chart"
"stoffa_6914364571807","Crystal High K Wedge Light Gold","Shoes",4600,92,69,"36 (US 5.5);37 (US 6.5);38 (US 7.5);39 (US 8.5);40 (US 9.5);41 (US 10.5)","Handcrafted vegan leather upper, metallic cord braiding, signature dual-density memory foam footbed, anti-slip durable rubber sole.","Match your bridal attire in this shimmering K wedge. Crystals carefully chosen not to get caught in your delicate clothing. Choose between Light Gold and Soft Copper to get an elegant and timeless pair of formal wedges that will perfectly complement your festive attire. This style is also available in a 2 and a quarter inch heel. Size Chart"
"stoffa_6914363916447","Crystal K Flats Champagne","Flats & Loafers",4100,82,61,"36 (US 5.5);37 (US 6.5);38 (US 7.5);39 (US 8.5);40 (US 9.5);41 (US 10.5)","Handcrafted vegan leather upper, metallic cord braiding, signature dual-density memory foam footbed, anti-slip durable rubber sole.","Our signature Kolhapuri Flats, rendered beautifully in striking crystal. Choose between classic champagne and silver to get an elegant and timeless pair of formal flats that will perfectly complement your festive attire. This style is also available in 4.5', 3.5'', 2.1/4'' and 2'' block heel. Size Chart"
"stoffa_6914363588767","Crystal low K Wedge Champagne","Shoes",4300,86,65,"36 (US 5.5);37 (US 6.5);38 (US 7.5);39 (US 8.5);40 (US 9.5);41 (US 10.5)","Handcrafted vegan leather upper, metallic cord braiding, signature dual-density memory foam footbed, anti-slip durable rubber sole.","Our signature 2.1/4'' low kolhapuri inspired low wedge, rendered beautifully in striking crystal. Choose between champagne or silver to get an elegant and timeless pair of formal wedges that will perfectly complement your festive attire.This style is also available in 4.5 inch, 3.5 inch and as well as flats. Size Chart"
"stoffa_6717341696159","Gold Hardware Structured Heel Light Gold","Heels",4700,94,71,"36 (US 5.5);37 (US 6.5);38 (US 7.5);39 (US 8.5);40 (US 9.5);41 (US 10.5)","Handcrafted vegan leather upper, metallic cord braiding, signature dual-density memory foam footbed, anti-slip durable rubber sole.","Put your best foot forward in these uber stylish gold stud wedges. The heel detail makes the pair light and extra comfortable. Choose between classic Silver and Light Gold to get a pair that will stand out with any formal attire."
"stoffa_6717341630623","Classic Higher K Wedge Gold","Shoes",4900,98,74,"36 (US 5.5);37 (US 6.5);38 (US 7.5);39 (US 8.5);40 (US 9.5);41 (US 10.5)","Handcrafted vegan leather upper, metallic cord braiding, signature dual-density memory foam footbed, anti-slip durable rubber sole.","Our signature 4.5'' high kolhapuri inspired wedge. Metallic shades intermingle to create a classic and versatile pair suited for any occasion. Comfortable and light weight, this pair comes with a rubber non skid sole. This style is also available in 3.5 inches, 2 and a quarter inches and as flats."
"stoffa_6717341532319","Crystal Higher K Wedge Silver","Shoes",5200,104,79,"36 (US 5.5);37 (US 6.5);38 (US 7.5);39 (US 8.5);40 (US 9.5);41 (US 10.5)","Handcrafted vegan leather upper, metallic cord braiding, signature dual-density memory foam footbed, anti-slip durable rubber sole.","Our signature 4.5'' high kolhapuri inspired wedge, rendered beautifully in striking crystal. Choose between champagne or silver to get an elegant and timeless pair of formal wedges that will perfectly complement your festive attire.This style is also available in 3.5 inch, 2 and a quarter inch as well as flats. Size Chart"
"stoffa_6911470534815","Classic K Block Heel Taupe","Heels",4700,94,71,"36 (US 5.5);37 (US 6.5);38 (US 7.5);39 (US 8.5);40 (US 9.5);41 (US 10.5)","Handcrafted vegan leather upper, metallic cord braiding, signature dual-density memory foam footbed, anti-slip durable rubber sole.","Our signature hand crafted 2.25 inch kolhapuri inspired block heel. In a range of subtle and elegant matte shades, it is a perfect match for any attire. Comfortable and light weight, this pair comes with a non skid sole. This style is also available in 3.5 inches, 2.25 inches, and as flats. Size Chart"
"stoffa_6911469093023","Classic K Block Heel Silver","Heels",4700,94,71,"36 (US 5.5);37 (US 6.5);38 (US 7.5);39 (US 8.5);40 (US 9.5);41 (US 10.5)","Handcrafted vegan leather upper, metallic cord braiding, signature dual-density memory foam footbed, anti-slip durable rubber sole.","Our signature hand crafted 2.25 inch kolhapuri inspired block heel. Metallic shades intermingle to create a classic and versatile pair suitable for any occasion. Comfortable and light weight, this pair comes with a non skid sole. This style is also available in 4.5 inches, 3.5 inches, 2 1/4 inches, and as flats. Size Chart"
